0 Intro,1 Verse,2 Chorus,3 Instrumental,4 Bridge,5 End,,,
0.15977,0.20224,0.13298,0.17358,0.19797,0.13346,0.00000,181.34790,1.00000
0.15942,0.20197,0.13235,0.17539,0.19720,0.13367,0.00000,181.37288,1.00000
0.15960,0.20155,0.13170,0.17711,0.19643,0.13360,0.00000,181.39785,1.00000
0.15996,0.20129,0.13108,0.17852,0.19592,0.13322,0.00000,181.42283,1.00000
0.16113,0.20076,0.13128,0.17992,0.19456,0.13235,0.00000,181.44780,1.00000
0.16248,0.19980,0.13271,0.18105,0.19257,0.13139,0.00000,181.47278,1.00000
0.16332,0.19869,0.13502,0.18147,0.19083,0.13067,0.00000,181.49776,1.00000
0.16365,0.19768,0.13792,0.18132,0.18931,0.13011,0.00000,181.52273,1.00000
0.16392,0.19650,0.14082,0.18112,0.18795,0.12969,0.00000,181.54771,1.00000
0.16403,0.19562,0.14322,0.18098,0.18695,0.12919,0.00000,181.57268,1.00000
0.16360,0.19490,0.14561,0.18042,0.18668,0.12879,0.00000,181.59766,1.00000
0.16302,0.19447,0.14899,0.17906,0.18654,0.12791,0.00000,181.62263,1.00000
0.16253,0.19387,0.15362,0.17659,0.18660,0.12679,0.00000,181.64761,1.00000
0.16238,0.19279,0.15817,0.17371,0.18704,0.12590,0.00000,181.67259,1.00000
0.16221,0.19171,0.16179,0.17069,0.18790,0.12570,0.00000,181.69756,1.00000
0.16225,0.19156,0.16412,0.16704,0.18901,0.12602,0.00000,181.72254,1.00000
0.16169,0.19270,0.16529,0.16376,0.18987,0.12669,0.00000,181.74751,1.00000
0.16069,0.19398,0.16642,0.16070,0.19101,0.12720,0.00000,181.77249,1.00000
0.16012,0.19437,0.16749,0.15763,0.19266,0.12773,0.00000,181.79746,1.00000
0.15992,0.19376,0.16907,0.15458,0.19433,0.12835,0.00000,181.82244,4.00000
0.15960,0.19263,0.17040,0.15200,0.19613,0.12924,0.00000,181.84741,4.00000
0.15971,0.19132,0.17125,0.15017,0.19731,0.13023,0.00000,181.87239,4.00000
0.16053,0.19036,0.17087,0.14901,0.19813,0.13109,0.00000,181.89737,4.00000
0.16144,0.18988,0.17010,0.14828,0.19871,0.13160,0.00000,181.92234,4.00000
0.16220,0.18944,0.17016,0.14813,0.19815,0.13191,0.00000,181.94732,4.00000
0.16291,0.18887,0.17096,0.14854,0.19640,0.13232,0.00000,181.97229,4.00000
0.16417,0.18810,0.17174,0.14945,0.19392,0.13262,0.00000,181.99727,4.00000
0.16548,0.18738,0.17212,0.15010,0.19194,0.13298,0.00000,182.02224,4.00000
0.16666,0.18661,0.17187,0.15079,0.19052,0.13355,0.00000,182.04722,4.00000
0.16792,0.18629,0.17074,0.15160,0.18940,0.13405,0.00000,182.07220,4.00000
0.16937,0.18626,0.16958,0.15260,0.18822,0.13397,0.00000,182.09717,4.00000
0.17031,0.18609,0.16921,0.15405,0.18681,0.13352,0.00000,182.12215,4.00000
0.17066,0.18558,0.16961,0.15589,0.18505,0.13322,0.00000,182.14712,1.00000
0.17055,0.18493,0.16973,0.15830,0.18316,0.13333,0.00000,182.17210,1.00000
0.16977,0.18456,0.16853,0.16130,0.18193,0.13391,0.00000,182.19707,1.00000
0.16922,0.18469,0.16620,0.16471,0.18051,0.13468,0.00000,182.22205,1.00000
0.16956,0.18506,0.16363,0.16783,0.17874,0.13518,0.00000,182.24702,1.00000
0.17044,0.18546,0.16097,0.17059,0.17707,0.13547,0.00000,182.27200,1.00000
0.17102,0.18554,0.15889,0.17261,0.17628,0.13567,0.00000,182.29698,1.00000
0.17151,0.18557,0.15717,0.17396,0.17599,0.13579,0.00000,182.32195,1.00000
0.17176,0.18610,0.15536,0.17465,0.17603,0.13610,0.00000,182.34693,1.00000
0.17104,0.18746,0.15364,0.17440,0.17636,0.13709,0.00000,182.37190,1.00000
0.16987,0.18911,0.15300,0.17278,0.17701,0.13823,0.00000,182.39688,1.00000
0.16859,0.19089,0.15378,0.16981,0.17821,0.13873,0.00000,182.42185,1.00000
0.16619,0.19307,0.15580,0.16624,0.18007,0.13863,0.00000,182.44683,1.00000
0.16290,0.19572,0.15822,0.16285,0.18180,0.13852,0.00000,182.47180,1.00000
0.16018,0.19821,0.16011,0.15992,0.18307,0.13851,0.00000,182.49678,1.00000
0.15869,0.19979,0.16118,0.15753,0.18413,0.13868,0.00000,182.52176,1.00000
0.15841,0.20028,0.16161,0.15552,0.18473,0.13945,0.00000,182.54673,1.00000
0.15899,0.20051,0.16066,0.15358,0.18550,0.14076,0.00000,182.57171,1.00000
0.15992,0.20122,0.15864,0.15180,0.18609,0.14233,0.00000,182.59668,1.00000
0.16074,0.20191,0.15721,0.15078,0.18639,0.14297,0.00000,182.62166,1.00000
0.16103,0.20194,0.15709,0.15113,0.18618,0.14263,0.00000,182.64663,1.00000
0.16085,0.20166,0.15784,0.15242,0.18549,0.14174,0.00000,182.67161,1.00000
0.16060,0.20157,0.15875,0.15385,0.18441,0.14082,0.00000,182.69659,1.00000
0.16060,0.20168,0.15899,0.15441,0.18375,0.14057,0.00000,182.72156,1.00000
0.16071,0.20156,0.15885,0.15415,0.18385,0.14087,0.00000,182.74654,1.00000
0.16118,0.20109,0.15813,0.15400,0.18455,0.14105,0.00000,182.77151,1.00000
0.16142,0.20071,0.15688,0.15433,0.18582,0.14083,0.00000,182.79649,1.00000
0.16033,0.20081,0.15622,0.15516,0.18682,0.14065,0.00000,182.82146,1.00000
0.15859,0.20115,0.15571,0.15680,0.18728,0.14048,0.00000,182.84644,1.00000
0.15731,0.20102,0.15507,0.15891,0.18706,0.14063,0.00000,182.87141,1.00000
0.15703,0.20038,0.15432,0.16114,0.18618,0.14095,0.00000,182.89639,1.00000
0.15756,0.19977,0.15302,0.16306,0.18502,0.14157,0.00000,182.92137,1.00000
0.15855,0.19914,0.15139,0.16495,0.18339,0.14259,0.00000,182.94634,1.00000
0.15951,0.19894,0.14955,0.16678,0.18177,0.14344,0.00000,182.97132,1.00000
0.15994,0.19932,0.14832,0.16794,0.18081,0.14367,0.00000,182.99629,1.00000
0.16009,0.19993,0.14804,0.16818,0.18014,0.14361,0.00000,183.02127,1.00000
0.16019,0.20090,0.14827,0.16764,0.17950,0.14351,0.00000,183.04624,1.00000
0.16047,0.20210,0.14870,0.16650,0.17877,0.14346,0.00000,183.07122,1.00000
0.16031,0.20298,0.14942,0.16439,0.17922,0.14368,0.00000,183.09620,1.00000
0.15994,0.20311,0.15054,0.16206,0.18066,0.14369,0.00000,183.12117,1.00000
0.15871,0.20339,0.15255,0.15975,0.18245,0.14315,0.00000,183.14615,1.00000
0.15655,0.20471,0.15542,0.15774,0.18358,0.14200,0.00000,183.17112,1.00000
0.15405,0.20585,0.15911,0.15633,0.18399,0.14066,0.00000,183.19610,1.00000
0.15175,0.20583,0.16334,0.15532,0.18453,0.13923,0.00000,183.22107,1.00000
0.14998,0.20494,0.16726,0.15458,0.18492,0.13833,0.00000,183.24605,1.00000
0.14865,0.20396,0.16983,0.15431,0.18510,0.13816,0.00000,183.27102,1.00000
0.14832,0.20247,0.17126,0.15439,0.18510,0.13847,0.00000,183.29600,1.00000
0.14892,0.20058,0.17189,0.15496,0.18500,0.13865,0.00000,183.32098,1.00000
0.14986,0.19849,0.17280,0.15594,0.18449,0.13842,0.00000,183.34595,1.00000
0.15053,0.19655,0.17457,0.15656,0.18379,0.13800,0.00000,183.37093,1.00000
0.15112,0.19495,0.17633,0.15715,0.18331,0.13714,0.00000,183.39590,1.00000
0.15176,0.19305,0.17815,0.15777,0.18322,0.13605,0.00000,183.42088,1.00000
0.15246,0.19152,0.17968,0.15827,0.18323,0.13485,0.00000,183.44585,1.00000
0.15288,0.19148,0.18015,0.15856,0.18310,0.13383,0.00000,183.47083,1.00000
0.15260,0.19239,0.18021,0.15817,0.18350,0.13313,0.00000,183.49580,1.00000
0.15201,0.19310,0.18063,0.15760,0.18393,0.13273,0.00000,183.52078,1.00000
0.15175,0.19363,0.18078,0.15699,0.18415,0.13270,0.00000,183.54576,1.00000
0.15142,0.19440,0.18009,0.15678,0.18460,0.13271,0.00000,183.57073,1.00000
0.15086,0.19482,0.17935,0.15689,0.18507,0.13300,0.00000,183.59571,1.00000
0.15031,0.19507,0.17816,0.15716,0.18574,0.13355,0.00000,183.62068,1.00000
0.15028,0.19479,0.17695,0.15762,0.18605,0.13432,0.00000,183.64566,1.00000
0.15075,0.19436,0.17590,0.15779,0.18604,0.13516,0.00000,183.67063,1.00000
0.15103,0.19410,0.17514,0.15775,0.18601,0.13597,0.00000,183.69561,1.00000
0.15122,0.19368,0.17479,0.15801,0.18583,0.13646,0.00000,183.72059,1.00000
0.15179,0.19319,0.17504,0.15827,0.18539,0.13632,0.00000,183.74556,1.00000
0.15268,0.19207,0.17570,0.15831,0.18563,0.13562,0.00000,183.77054,1.00000
0.15333,0.19009,0.17736,0.15791,0.18656,0.13474,0.00000,183.79551,1.00000
0.15334,0.18776,0.17991,0.15709,0.18793,0.13397,0.00000,183.82049,4.00000
0.15319,0.18617,0.18200,0.15642,0.18898,0.13324,0.00000,183.84546,4.00000
0.15294,0.18487,0.18418,0.15591,0.18946,0.13263,0.00000,183.87044,4.00000
0.15268,0.18388,0.18624,0.15518,0.18986,0.13216,0.00000,183.89541,4.00000
0.15258,0.18344,0.18757,0.15436,0.19024,0.13182,0.00000,183.92039,4.00000
0.15271,0.18313,0.18825,0.15412,0.18970,0.13210,0.00000,183.94537,4.00000
0.15292,0.18334,0.18779,0.15469,0.18861,0.13265,0.00000,183.97034,4.00000
0.15308,0.18423,0.18689,0.15515,0.18760,0.13305,0.00000,183.99532,4.00000
0.15310,0.18519,0.18606,0.15548,0.18699,0.13318,0.00000,184.02029,4.00000
0.15326,0.18611,0.18543,0.15589,0.18641,0.13290,0.00000,184.04527,4.00000
0.15355,0.18726,0.18473,0.15650,0.18531,0.13264,0.00000,184.07024,1.00000
0.15409,0.18824,0.18414,0.15706,0.18408,0.13239,0.00000,184.09522,1.00000
0.15450,0.18848,0.18310,0.15811,0.18380,0.13201,0.00000,184.12020,1.00000
0.15473,0.18764,0.18223,0.15950,0.18455,0.13135,0.00000,184.14517,1.00000
0.15486,0.18573,0.18244,0.16087,0.18557,0.13052,0.00000,184.17015,1.00000
0.15426,0.18317,0.18443,0.16186,0.18629,0.12999,0.00000,184.19512,4.00000
0.15325,0.18065,0.18764,0.16202,0.18649,0.12994,0.00000,184.22010,2.00000
0.15227,0.17858,0.19127,0.16150,0.18609,0.13029,0.00000,184.24507,2.00000
0.15148,0.17741,0.19377,0.16141,0.18509,0.13084,0.00000,184.27005,2.00000
0.15111,0.17676,0.19463,0.16171,0.18461,0.13118,0.00000,184.29502,2.00000
0.15116,0.17668,0.19405,0.16200,0.18483,0.13127,0.00000,184.32000,2.00000
0.15170,0.17732,0.19246,0.16220,0.18487,0.13146,0.00000,184.34498,2.00000
0.15261,0.17850,0.19077,0.16236,0.18417,0.13159,0.00000,184.36995,2.00000
0.15343,0.18018,0.18980,0.16185,0.18287,0.13187,0.00000,184.39493,2.00000
0.15425,0.18180,0.18984,0.16069,0.18152,0.13190,0.00000,184.41990,2.00000
0.15569,0.18215,0.19030,0.15967,0.18084,0.13135,0.00000,184.44488,2.00000
0.15657,0.18161,0.19080,0.15902,0.18159,0.13042,0.00000,184.46985,2.00000
0.15641,0.18100,0.19122,0.15850,0.18329,0.12959,0.00000,184.49483,2.00000
0.15589,0.17995,0.19242,0.15837,0.18485,0.12852,0.00000,184.51980,2.00000
0.15539,0.17853,0.19416,0.15854,0.18583,0.12755,0.00000,184.54478,2.00000
0.15458,0.17654,0.19686,0.15859,0.18655,0.12688,0.00000,184.56976,2.00000
0.15362,0.17394,0.19992,0.15836,0.18751,0.12665,0.00000,184.59473,2.00000
0.15252,0.17174,0.20203,0.15824,0.18876,0.12670,0.00000,184.61971,2.00000
0.15170,0.16983,0.20356,0.15784,0.19022,0.12686,0.00000,184.64468,2.00000
0.15147,0.16876,0.20401,0.15725,0.19159,0.12693,0.00000,184.66966,2.00000
0.15155,0.16869,0.20354,0.15665,0.19247,0.12709,0.00000,184.69463,2.00000
0.15177,0.16949,0.20205,0.15636,0.19320,0.12713,0.00000,184.71961,2.00000
0.15204,0.17073,0.20000,0.15635,0.19365,0.12722,0.00000,184.74459,2.00000
0.15237,0.17295,0.19725,0.15620,0.19343,0.12781,0.00000,184.76956,2.00000
0.15306,0.17554,0.19441,0.15594,0.19213,0.12892,0.00000,184.79454,2.00000
0.15378,0.17755,0.19149,0.15562,0.19151,0.13006,0.00000,184.81951,4.00000
0.15425,0.17920,0.18901,0.15512,0.19156,0.13086,0.00000,184.84449,4.00000
0.15464,0.18093,0.18722,0.15481,0.19108,0.13133,0.00000,184.86946,4.00000
0.15482,0.18253,0.18623,0.15459,0.19024,0.13159,0.00000,184.89444,4.00000
0.15429,0.18340,0.18668,0.15463,0.18968,0.13131,0.00000,184.91941,4.00000
0.15361,0.18307,0.18840,0.15530,0.18894,0.13068,0.00000,184.94439,4.00000
0.15340,0.18197,0.19076,0.15606,0.18764,0.13015,0.00000,184.96937,2.00000
0.15308,0.18097,0.19297,0.15670,0.18641,0.12987,0.00000,184.99434,2.00000
0.15268,0.18015,0.19513,0.15653,0.18579,0.12972,0.00000,185.01932,2.00000
0.15247,0.17902,0.19795,0.15570,0.18517,0.12969,0.00000,185.04429,2.00000
0.15229,0.17757,0.20084,0.15500,0.18460,0.12970,0.00000,185.06927,2.00000
0.15232,0.17546,0.20413,0.15463,0.18414,0.12932,0.00000,185.09424,2.00000
0.15204,0.17290,0.20798,0.15444,0.18382,0.12882,0.00000,185.11922,2.00000
0.15115,0.17030,0.21249,0.15448,0.18289,0.12870,0.00000,185.14420,2.00000
0.15023,0.16741,0.21688,0.15446,0.18188,0.12914,0.00000,185.16917,2.00000
0.14950,0.16394,0.22070,0.15447,0.18151,0.12988,0.00000,185.19415,2.00000
0.14904,0.16015,0.22443,0.15505,0.18068,0.13065,0.00000,185.21912,2.00000
0.14861,0.15660,0.22808,0.15610,0.17914,0.13147,0.00000,185.24410,2.00000
0.14831,0.15369,0.23106,0.15712,0.17736,0.13246,0.00000,185.26907,2.00000
0.14799,0.15101,0.23422,0.15796,0.17529,0.13353,0.00000,185.29405,2.00000
0.14760,0.14891,0.23723,0.15849,0.17332,0.13445,0.00000,185.31902,2.00000
0.14724,0.14763,0.23949,0.15893,0.17174,0.13498,0.00000,185.34400,2.00000
0.14717,0.14719,0.24023,0.15932,0.17067,0.13542,0.00000,185.36898,2.00000
0.14747,0.14737,0.24007,0.15948,0.17002,0.13559,0.00000,185.39395,2.00000
0.14795,0.14739,0.24011,0.15946,0.16979,0.13531,0.00000,185.41893,2.00000
0.14857,0.14665,0.24104,0.15925,0.16996,0.13453,0.00000,185.44390,2.00000
0.14915,0.14526,0.24254,0.15885,0.17081,0.13339,0.00000,185.46888,2.00000
0.14912,0.14394,0.24316,0.15867,0.17256,0.13256,0.00000,185.49385,2.00000
0.14869,0.14369,0.24184,0.15853,0.17493,0.13231,0.00000,185.51883,2.00000
0.14843,0.14428,0.23985,0.15780,0.17722,0.13242,0.00000,185.54380,2.00000
0.14864,0.14555,0.23790,0.15670,0.17831,0.13289,0.00000,185.56878,2.00000
0.14905,0.14814,0.23510,0.15562,0.17885,0.13323,0.00000,185.59376,2.00000
0.14956,0.15108,0.23301,0.15421,0.17888,0.13326,0.00000,185.61873,2.00000
0.15017,0.15372,0.23197,0.15247,0.17881,0.13286,0.00000,185.64371,2.00000
0.15143,0.15584,0.23095,0.15055,0.17899,0.13224,0.00000,185.66868,2.00000
0.15280,0.15791,0.22985,0.14872,0.17913,0.13159,0.00000,185.69366,2.00000
0.15362,0.16009,0.22844,0.14757,0.17900,0.13128,0.00000,185.71863,2.00000
0.15377,0.16176,0.22719,0.14708,0.17890,0.13131,0.00000,185.74361,2.00000
0.15407,0.16268,0.22688,0.14688,0.17813,0.13136,0.00000,185.76859,2.00000
0.15468,0.16322,0.22728,0.14689,0.17668,0.13124,0.00000,185.79356,2.00000
0.15535,0.16398,0.22711,0.14678,0.17542,0.13137,0.00000,185.81854,2.00000
0.15640,0.16439,0.22648,0.14647,0.17474,0.13151,0.00000,185.84351,2.00000
0.15764,0.16419,0.22635,0.14640,0.17426,0.13116,0.00000,185.86849,2.00000
0.15911,0.16388,0.22655,0.14657,0.17278,0.13112,0.00000,185.89346,2.00000
0.16010,0.16402,0.22649,0.14675,0.17085,0.13180,0.00000,185.91844,2.00000
0.16004,0.16375,0.22723,0.14718,0.16904,0.13276,0.00000,185.94341,2.00000
0.15837,0.16186,0.23032,0.14837,0.16800,0.13308,0.00000,185.96839,2.00000
0.15498,0.15918,0.23566,0.14995,0.16713,0.13310,0.00000,185.99337,2.00000
0.15195,0.15603,0.24167,0.15070,0.16683,0.13281,0.00000,186.01834,2.00000
0.14982,0.15347,0.24657,0.15049,0.16728,0.13238,0.00000,186.04332,2.00000
0.14859,0.15132,0.24988,0.14972,0.16881,0.13169,0.00000,186.06829,2.00000
0.14816,0.14962,0.25183,0.14881,0.17101,0.13056,0.00000,186.09327,2.00000
0.14789,0.14797,0.25335,0.14815,0.17341,0.12922,0.00000,186.11824,2.00000
0.14787,0.14657,0.25386,0.14787,0.17593,0.12791,0.00000,186.14322,2.00000
0.14809,0.14596,0.25294,0.14797,0.17843,0.12661,0.00000,186.16820,2.00000
0.14823,0.14579,0.25164,0.14837,0.18031,0.12566,0.00000,186.19317,2.00000
0.14840,0.14564,0.25013,0.14926,0.18143,0.12513,0.00000,186.21815,2.00000
0.14864,0.14597,0.24817,0.14993,0.18212,0.12517,0.00000,186.24312,2.00000
0.14886,0.14682,0.24659,0.14968,0.18256,0.12549,0.00000,186.26810,2.00000
0.14916,0.14773,0.24525,0.14898,0.18304,0.12585,0.00000,186.29307,2.00000
0.14948,0.14866,0.24336,0.14833,0.18392,0.12625,0.00000,186.31805,2.00000
0.14976,0.14997,0.24053,0.14755,0.18522,0.12698,0.00000,186.34302,2.00000
0.15077,0.15202,0.23652,0.14626,0.18663,0.12781,0.00000,186.36800,2.00000
0.15187,0.15473,0.23206,0.14462,0.18793,0.12879,0.00000,186.39298,2.00000
0.15297,0.15760,0.22799,0.14281,0.18864,0.12998,0.00000,186.41795,2.00000
0.15415,0.16033,0.22300,0.14175,0.18971,0.13106,0.00000,186.44293,2.00000
0.15448,0.16323,0.21809,0.14168,0.19083,0.13169,0.00000,186.46790,2.00000
0.15380,0.16658,0.21399,0.14149,0.19197,0.13218,0.00000,186.49288,2.00000
0.15324,0.16945,0.21093,0.14120,0.19285,0.13233,0.00000,186.51785,2.00000
0.15271,0.17124,0.20935,0.14075,0.19359,0.13237,0.00000,186.54283,2.00000
0.15156,0.17193,0.20770,0.14074,0.19552,0.13255,0.00000,186.56780,2.00000
0.15063,0.17215,0.20548,0.14081,0.19846,0.13247,0.00000,186.59278,2.00000
0.15047,0.17157,0.20339,0.14111,0.20107,0.13238,0.00000,186.61776,2.00000
0.15060,0.17041,0.20160,0.14183,0.20339,0.13217,0.00000,186.64273,4.00000
0.15086,0.16913,0.20087,0.14246,0.20543,0.13126,0.00000,186.66771,4.00000
0.15117,0.16773,0.20187,0.14277,0.20660,0.12986,0.00000,186.69268,4.00000
0.15134,0.16556,0.20497,0.14300,0.20691,0.12823,0.00000,186.71766,4.00000
0.15172,0.16245,0.20962,0.14277,0.20632,0.12712,0.00000,186.74263,2.00000
0.15220,0.15925,0.21431,0.14212,0.20526,0.12686,0.00000,186.76761,2.00000
0.15244,0.15702,0.21829,0.14123,0.20398,0.12704,0.00000,186.79259,2.00000
0.15276,0.15557,0.22113,0.14084,0.20261,0.12709,0.00000,186.81756,2.00000
0.15314,0.15446,0.22330,0.14047,0.20166,0.12698,0.00000,186.84254,2.00000
0.15317,0.15349,0.22497,0.14001,0.20160,0.12676,0.00000,186.86751,2.00000
0.15238,0.15204,0.22729,0.13992,0.20173,0.12665,0.00000,186.89249,2.00000
0.15160,0.15073,0.22989,0.13984,0.20134,0.12661,0.00000,186.91746,2.00000
0.15128,0.15095,0.23069,0.13981,0.20078,0.12650,0.00000,186.94244,2.00000
0.15155,0.15262,0.22921,0.13983,0.20046,0.12634,0.00000,186.96741,2.00000
0.15201,0.15486,0.22672,0.13982,0.20050,0.12609,0.00000,186.99239,2.00000
0.15212,0.15703,0.22434,0.13999,0.20064,0.12588,0.00000,187.01737,2.00000
0.15160,0.15832,0.22321,0.14063,0.20071,0.12553,0.00000,187.04234,2.00000
0.15094,0.15911,0.22283,0.14205,0.20003,0.12502,0.00000,187.06732,2.00000
0.15082,0.16026,0.22140,0.14410,0.19855,0.12488,0.00000,187.09229,2.00000
0.15180,0.16197,0.21773,0.14575,0.19741,0.12535,0.00000,187.11727,2.00000
0.15310,0.16429,0.21228,0.14670,0.19725,0.12639,0.00000,187.14224,2.00000
0.15353,0.16621,0.20749,0.14723,0.19789,0.12766,0.00000,187.16722,2.00000
0.15347,0.16760,0.20555,0.14777,0.19731,0.12830,0.00000,187.19220,2.00000
0.15327,0.16942,0.20580,0.14835,0.19517,0.12799,0.00000,187.21717,2.00000
0.15349,0.17052,0.20773,0.14821,0.19232,0.12773,0.00000,187.24215,2.00000
0.15391,0.17078,0.20972,0.14747,0.19033,0.12779,0.00000,187.26712,2.00000
0.15483,0.17034,0.21148,0.14643,0.18907,0.12785,0.00000,187.29210,2.00000
0.15556,0.16938,0.21360,0.14545,0.18833,0.12767,0.00000,187.31707,2.00000
0.15562,0.16814,0.21642,0.14487,0.18746,0.12750,0.00000,187.34205,2.00000
0.15514,0.16683,0.21975,0.14439,0.18627,0.12762,0.00000,187.36702,2.00000
0.15402,0.16546,0.22330,0.14344,0.18580,0.12798,0.00000,187.39200,2.00000
0.15292,0.16384,0.22656,0.14203,0.18608,0.12857,0.00000,187.41698,2.00000
0.15229,0.16171,0.22962,0.14084,0.18626,0.12928,0.00000,187.44195,2.00000
0.15202,0.15983,0.23186,0.14008,0.18643,0.12979,0.00000,187.46693,2.00000
0.15226,0.15815,0.23326,0.13972,0.18633,0.13029,0.00000,187.49190,2.00000
0.15253,0.15687,0.23394,0.13991,0.18588,0.13087,0.00000,187.51688,2.00000
0.15299,0.15555,0.23412,0.14045,0.18531,0.13158,0.00000,187.54185,2.00000
0.15321,0.15391,0.23475,0.14116,0.18491,0.13207,0.00000,187.56683,2.00000
0.15285,0.15256,0.23521,0.14217,0.18496,0.13227,0.00000,187.59180,2.00000
0.15233,0.15153,0.23480,0.14336,0.18563,0.13236,0.00000,187.61678,2.00000
0.15222,0.15078,0.23368,0.14419,0.18671,0.13242,0.00000,187.64176,2.00000
0.15272,0.15041,0.23221,0.14445,0.18786,0.13234,0.00000,187.66673,2.00000
0.15346,0.15010,0.23139,0.14408,0.18872,0.13225,0.00000,187.69171,2.00000
0.15398,0.14909,0.23244,0.14359,0.18856,0.13235,0.00000,187.71668,2.00000
0.15407,0.14754,0.23501,0.14367,0.18761,0.13210,0.00000,187.74166,2.00000
0.15414,0.14637,0.23741,0.14428,0.18647,0.13133,0.00000,187.76663,2.00000
0.15438,0.14620,0.23780,0.14538,0.18618,0.13007,0.00000,187.79161,2.00000
0.15472,0.14673,0.23568,0.14657,0.18763,0.12867,0.00000,187.81659,2.00000
0.15473,0.14782,0.23256,0.14729,0.18977,0.12783,0.00000,187.84156,2.00000
0.15439,0.14890,0.22987,0.14770,0.19161,0.12752,0.00000,187.86654,2.00000
0.15404,0.14967,0.22841,0.14784,0.19248,0.12756,0.00000,187.89151,2.00000
0.15370,0.15021,0.22858,0.14779,0.19190,0.12782,0.00000,187.91649,2.00000
0.15349,0.15064,0.22935,0.14776,0.19059,0.12817,0.00000,187.94146,2.00000
0.15326,0.15114,0.22920,0.14807,0.18979,0.12855,0.00000,187.96644,2.00000
0.15326,0.15185,0.22787,0.14844,0.18949,0.12909,0.00000,187.99141,2.00000
0.15372,0.15281,0.22607,0.14830,0.18962,0.12947,0.00000,188.01639,2.00000
0.15446,0.15411,0.22388,0.14810,0.18989,0.12956,0.00000,188.04137,2.00000
0.15482,0.15546,0.22232,0.14819,0.18971,0.12949,0.00000,188.06634,2.00000
0.15485,0.15651,0.22225,0.14822,0.18862,0.12954,0.00000,188.09132,2.00000
0.15482,0.15727,0.22308,0.14816,0.18702,0.12965,0.00000,188.11629,2.00000
0.15491,0.15759,0.22426,0.14786,0.18545,0.12993,0.00000,188.14127,2.00000
0.15509,0.15751,0.22576,0.14727,0.18379,0.13058,0.00000,188.16624,2.00000
0.15556,0.15726,0.22679,0.14637,0.18249,0.13153,0.00000,188.19122,2.00000
0.15614,0.15722,0.22693,0.14554,0.18173,0.13243,0.00000,188.21620,2.00000
0.15654,0.15758,0.22679,0.14521,0.18130,0.13257,0.00000,188.24117,2.00000
0.15668,0.15837,0.22609,0.14558,0.18144,0.13183,0.00000,188.26615,2.00000
0.15666,0.15952,0.22433,0.14674,0.18210,0.13066,0.00000,188.29112,2.00000
0.15689,0.16035,0.22185,0.14801,0.18330,0.12960,0.00000,188.31610,2.00000
0.15781,0.16078,0.21884,0.14879,0.18495,0.12883,0.00000,188.34107,2.00000
0.15827,0.16182,0.21544,0.14897,0.18697,0.12853,0.00000,188.36605,2.00000
0.15820,0.16351,0.21239,0.14841,0.18906,0.12843,0.00000,188.39102,2.00000
0.15765,0.16521,0.21004,0.14723,0.19135,0.12852,0.00000,188.41600,2.00000
0.15652,0.16652,0.20838,0.14564,0.19425,0.12870,0.00000,188.44098,2.00000
0.15503,0.16707,0.20745,0.14418,0.19709,0.12918,0.00000,188.46595,2.00000
0.15338,0.16706,0.20713,0.14316,0.19953,0.12974,0.00000,188.49093,2.00000
0.15207,0.16729,0.20615,0.14238,0.20195,0.13017,0.00000,188.51590,2.00000
0.15126,0.16723,0.20438,0.14172,0.20468,0.13073,0.00000,188.54088,4.00000
0.15090,0.16668,0.20303,0.14102,0.20690,0.13147,0.00000,188.56585,4.00000
0.15085,0.16629,0.20195,0.14069,0.20821,0.13201,0.00000,188.59083,4.00000
0.15087,0.16609,0.20138,0.14068,0.20842,0.13256,0.00000,188.61580,4.00000
0.15080,0.16609,0.20123,0.14050,0.20827,0.13311,0.00000,188.64078,4.00000
0.15080,0.16605,0.20134,0.14056,0.20807,0.13319,0.00000,188.66576,4.00000
0.15103,0.16539,0.20234,0.14130,0.20739,0.13255,0.00000,188.69073,4.00000
0.15144,0.16447,0.20341,0.14228,0.20659,0.13181,0.00000,188.71571,4.00000
0.15194,0.16376,0.20414,0.14292,0.20591,0.13133,0.00000,188.74068,4.00000
0.15166,0.16323,0.20493,0.14317,0.20573,0.13129,0.00000,188.76566,4.00000
0.15079,0.16201,0.20736,0.14318,0.20519,0.13147,0.00000,188.79063,2.00000
0.15020,0.15978,0.21151,0.14276,0.20398,0.13177,0.00000,188.81561,2.00000
0.15001,0.15739,0.21557,0.14221,0.20288,0.13195,0.00000,188.84059,2.00000
0.15036,0.15507,0.21924,0.14207,0.20167,0.13160,0.00000,188.86556,2.00000
0.15098,0.15314,0.22247,0.14235,0.19998,0.13107,0.00000,188.89054,2.00000
0.15191,0.15151,0.22579,0.14277,0.19766,0.13036,0.00000,188.91551,2.00000
0.15241,0.15009,0.22912,0.14355,0.19510,0.12972,0.00000,188.94049,2.00000
0.15223,0.14883,0.23233,0.14444,0.19264,0.12953,0.00000,188.96546,2.00000
0.15140,0.14756,0.23556,0.14519,0.19068,0.12960,0.00000,188.99044,2.00000
0.15035,0.14682,0.23787,0.14553,0.18999,0.12944,0.00000,189.01541,2.00000
0.14948,0.14709,0.23816,0.14583,0.19045,0.12899,0.00000,189.04039,2.00000
0.14909,0.14788,0.23654,0.14651,0.19171,0.12828,0.00000,189.06537,2.00000
